ID,FIPS,State,County,groceryStores,supercenters,convenienceStores,lowAccess,nocarAccess,fastFood
1759,31015,NE,Boyd,0.973709834,0,0.486854917,53.48200956,1.837627578,0
1760,31017,NE,Brown,0.992391664,0,1.653986107,22.73155615,1.259806114,0
1761,31019,NE,Buffalo,0.147483303,0.021069043,0.589933211,97.19029367,13.84151206,0.863830773
1762,31021,NE,Burt,0.300345397,0,0.750863493,98.31046432,2.229067411,0.300345397
1763,31023,NE,Butler,0.241109102,0,0.602772755,30.53740154,2.120788828,0.241109102
1764,31025,NE,Cass,0.198941631,0,0.557036565,15.36296752,0.54735883,0.517248239
1765,31027,NE,Cedar,0.457351932,0,0.686027898,100.0000002,4.686312573,0.114337983
1766,31029,NE,Chase,0.738188976,0,0.492125984,41.37860905,2.195353847,0.246062992
1767,31031,NE,Cherry,0.349222979,0,0.873057447,37.55684256,3.449112537,0.523834468
1768,31033,NE,Cheyenne,0.297973778,0.099324593,0.595947557,43.83573231,4.120101795,0.695272149
1769,31035,NE,Clay,0.935891437,0,0.311963812,15.83130644,2.209940088,0
1770,31037,NE,Colfax,0.563221628,0,0.469351356,5.688329747,3.977992348,0.281610814
1771,31039,NE,Cuming,0.330687831,0,0.771604938,20.49287962,0.913052279,0.551146384
1772,31041,NE,Custer,0.465549348,0,0.558659218,46.18870453,2.80086134,0.279329609
1773,31043,NE,Dakota,0.239028588,0.047805718,0.430251458,15.95861129,0.441803854,0.669280046
1774,31045,NE,Dawes,0.218531469,0.109265734,0.546328671,16.68431125,2.790030022,0.874125874
1775,31047,NE,Dawson,0.165152766,0.041288192,0.701899257,0.577735403,3.022846147,0.701899257
1776,31049,NE,Deuel,0.507099391,0,1.014198783,14.38682357,2.789255967,0
1777,31051,NE,Dixon,0.506928016,0,0.168976005,14.84181068,3.127232533,0
1778,31053,NE,Dodge,0.192165152,0.027452165,0.603947621,12.91472703,2.821502542,0.796112773
1779,31055,NE,Douglas,0.190112279,0.020705298,0.301167967,28.61483522,1.422045846,0.72845002
1780,31057,NE,Dundy,0,0,0.494804552,21.222706,2.743730126,0.494804552
1781,31059,NE,Fillmore,0.693120776,0,1.039681164,39.53274266,1.726589152,0.346560388
1782,31061,NE,Franklin,0.627352572,0,0.941028858,23.52785814,3.189283935,0.313676286
1783,31063,NE,Frontier,1.824151769,0,0.364830354,13.80815195,3.231836982,0
1784,31065,NE,Furnas,0.815162013,0,0.61137151,36.28256937,6.974444253,0.61137151
1785,31067,NE,Gage,0.183435752,0.045858938,0.596166193,11.87148828,0.338235095,0.687884069
1786,31069,NE,Garden,0.51203277,0,1.02406554,37.72946951,1.629576339,0
1787,31071,NE,Garfield,0.996512207,0,1.494768311,27.49415442,1.708516265,0.498256104
1788,31073,NE,Gosper,0.492853622,0,0.985707245,35.81930588,3.512195468,0.492853622
1789,31075,NE,Grant,1.589825119,0,1.589825119,30.02173065,3.678444708,0
1790,31077,NE,Greeley,0.81366965,0,0.406834825,8.756717609,0.472299353,0
1791,31079,NE,Hall,0.165713812,0.066285525,0.530284199,43.82527169,2.97063051,0.695998011
1792,31081,NE,Hamilton,0.221950949,0,0.443901898,0.336584831,0.036555884,0.443901898
1793,31083,NE,Harlan,0.293255132,0,0.879765396,21.99062602,1.926651741,0.586510264
1794,31085,NE,Hayes,1.049317943,0,0,28.00960884,1.69394459,0
1795,31087,NE,Hitchcock,0.692760651,0,1.039140977,28.8848963,1.588989782,0
1796,31089,NE,Holt,0.769526741,0,0.865717584,34.43039405,2.187397704,0.480954213
1797,31091,NE,Hooker,1.375515818,0,1.375515818,38.36953965,1.694690518,1.375515818
1798,31093,NE,Howard,0.473484848,0,0.631313131,48.80902727,3.236452302,0.157828283
1799,31095,NE,Jefferson,0.132961042,0.132961042,0.398883127,13.45583703,0.598003761,0.53184417
1800,31097,NE,Johnson,0.194552529,0,0.583657588,13.06454186,2.26234106,0.194552529
1801,31099,NE,Kearney,0.462606014,0,0.308404009,41.21619036,1.756855836,0.308404009
1802,31101,NE,Keith,0.364963504,0,1.459854015,35.83418739,1.926642696,1.094890511
1803,31103,NE,Keya Paha,1.243781095,0,1.243781095,12.250862,0.627223397,0
1804,31105,NE,Kimball,0.264340471,0,0.793021412,30.09238561,2.194136007,0.793021412
1805,31107,NE,Knox,0.69987169,0,0.933162254,20.54405504,0.668766422,0.233290563
1806,31109,NE,Lancaster,0.170411749,0.02044941,0.344231733,100.0000006,1.342809603,0.903182269
1807,31111,NE,Lincoln,0.249314385,0.027701598,0.747943156,26.89906007,1.079505846,0.747943156
1808,31113,NE,Logan,0,0,1.307189542,33.17834198,6.002224428,0
1809,31115,NE,Loup,0,0,1.697792869,51.24918883,4.059053166,0
1810,31117,NE,McPherson,0,0,0,34.60579575,2.170790203,0
1811,31119,NE,Madison,0.256915304,0.028546145,0.399646028,100.0000002,2.386165049,0.913476635
1812,31121,NE,Merrick,0.514138817,0,0.899742931,42.16808843,2.88457848,0.514138817
1813,31123,NE,Morrill,0.613622418,0,0.613622418,36.40761938,1.599104905,1.227244835
1814,31125,NE,Nance,0.538358008,0,1.076716016,34.15302725,1.816781445,0.538358008
1815,31127,NE,Nemaha,0.559127761,0,0.698909701,38.40646562,1.621611958,0.698909701
1816,31129,NE,Nuckolls,0.450653447,0,0.675980171,99.99999984,3.42679129,0.225326724
1817,31131,NE,Otoe,0.254016638,0.06350416,0.698545755,30.87691986,2.196503088,0.508033276
1818,31133,NE,Pawnee,0.361663653,0,0.361663653,15.04721102,0.964284177,0.361663653
1819,31135,NE,Perkins,0.341180484,0,1.023541453,39.55522875,2.115801783,0
1820,31137,NE,Phelps,0.325556158,0,0.434074878,40.43168357,1.103294945,0.976668475
1821,31139,NE,Pierce,0.697739325,0,0.83728719,29.00214175,3.336447639,0.418643595
1822,31141,NE,Platte,0.152994094,0.030598819,0.611976378,54.86788548,10.46825933,0.642575197
1823,31143,NE,Polk,0.563909774,0,0.563909774,32.78409959,4.886021523,0.37593985
1824,31145,NE,Red Willow,0.091116173,0.091116173,0.273348519,46.57680081,2.542575427,0.911161731
1825,31147,NE,Richardson,0.120627262,0,0.482509047,31.11297718,1.701570837,0.603136309
1826,31149,NE,Rock,0.726744186,0,1.453488372,53.11696693,4.427719975,0
1827,31151,NE,Saline,0.343477365,0.068695473,0.274781892,22.98385674,0.712693472,0.343477365
1828,31153,NE,Sarpy,0.072353228,0.024117743,0.29544235,43.9271245,1.900456985,0.675296799
1829,31155,NE,Saunders,0.240119099,0,0.672333477,31.00318052,3.009922611,0.384190559
1830,31157,NE,Scotts Bluff,0.162320095,0.027053349,0.405800238,31.34176234,2.574932416,1.055080619
1831,31159,NE,Seward,0.236197225,0.059049306,0.531443756,31.95644938,1.35098943,0.649542368
1832,31161,NE,Sheridan,1.316036849,0,0.752021057,44.23660609,3.122071771,0.940026321
1833,31163,NE,Sherman,0.643500644,0,0.643500644,33.78836938,2.794686704,0
1834,31165,NE,Sioux,0.760456274,0,0.760456274,44.71160563,3.621469809,0
1835,31167,NE,Stanton,0.16423058,0,0.328461159,23.74965523,4.110049732,0.16423058
1836,31169,NE,Thayer,0.779119595,0,1.168679392,26.8103112,1.558892488,0
1837,31171,NE,Thomas,1.479289941,0,0,45.5902012,2.747186835,0
1838,31173,NE,Thurston,0.284900285,0,0.56980057,27.49933488,2.553163415,0.427350427
1839,31175,NE,Valley,0.709387562,0,0.709387562,7.809623507,4.712893939,0.709387562
1840,31177,NE,Washington,0.098755678,0.049377839,0.444400553,0.899690499,0.105306881,0.592534071
1841,31179,NE,Wayne,0.209336404,0,0.418672807,20.184039,2.235652112,0.942013816
1842,31181,NE,Webster,0.536912752,0,1.073825503,4.951440166,3.405295453,0.268456376
1843,31183,NE,Wheeler,0,0,2.48447205,7.513545482,2.500139778,0
1844,31185,NE,York,0.290993744,0.072748436,0.436490615,11.51454059,2.543508198,0.872981231
1845,32001,NV,Churchill,0.082051282,0.041025641,0.574358974,23.67277517,2.718126035,0.574358974
1846,32003,NV,Clark,0.110458081,0.012995068,0.324376899,1.596883039,2.900119531,0.82218798
1847,32005,NV,Douglas,0.085113627,0.042556813,0.297897693,23.68121767,4.391367556,0.680909014
1848,32007,NV,Elko,0.195251484,0.039050297,0.351452671,15.00346144,3.961478508,0.702905342
1849,32009,NV,Esmeralda,1.290322581,0,0,9.807230854,2.008294405,0
1850,32011,NV,Eureka,0.499750125,0,1.499250375,2.839653518,3.720821094,0.99950025
1851,32013,NV,Humboldt,0.234631628,0.058657907,0.762552792,35.79555533,3.049556372,0.645236978
1852,32015,NV,Lander,0.336643663,0,1.178252819,25.9024977,2.316203295,0.168321831
1853,32017,NV,Lincoln,0.92506938,0,1.110083256,9.861410777,3.699361009,0.185013876
1854,32019,NV,Lyon,0.077931693,0.019482923,0.467590157,17.39374336,5.111716671,0.409141388
1855,32021,NV,Mineral,0.214915109,0,0.859660434,9.832280092,2.055267085,0.214915109
1856,32023,NV,Nye,0.186206736,0.023275842,0.558620208,5.111059457,1.951825897,0.488792682
1857,32027,NV,Pershing,0.148170099,0,0.444510298,12.79743203,5.429297721,0.592680397
1858,32029,NV,Storey,0,0,0.254129606,27.50400435,2.798644633,0
1859,32031,NV,Washoe,0.132586507,0.020934712,0.337281465,12.69377501,2.821247721,0.755975697
1860,32033,NV,White Pine,0.29874527,0,0.697072296,14.51110933,2.925404219,0.29874527
1861,32510,NV,Carson City,0.164119771,0.03647106,0.291768482,0.015700271,0.003213955,0.966483096
1862,33001,NH,Belknap,0.215492234,0.016576326,0.663053028,14.64675345,4.641898966,0.828816285
1863,33003,NH,Carroll,0.357390628,0,0.840919125,17.0262519,2.51093694,1.072171884
1864,33005,NH,Cheshire,0.221207271,0.013012192,0.689646198,14.56051942,3.765670482,0.624585236
1865,33007,NH,Coos,0.342721834,0.03115653,0.965852443,33.84183596,2.08282793,0.74775673
1866,33009,NH,Grafton,0.336394523,0.033639452,0.71764165,44.039972,9.12601928,0.840986309
1867,33011,NH,Hillsborough,0.178694636,0.01240935,0.41695415,5.592514246,0.186918186,0.729669762
1868,33013,NH,Merrimack,0.149903585,0.027255197,0.524662547,0.000126114,0,0.763145522
1869,33015,NH,Rockingham,0.16452891,0.02350413,0.490228997,22.30174042,2.343712228,0.98717346
1870,33017,NH,Strafford,0.161135684,0.016113568,0.507577406,19.6128402,3.192309944,0.733167364
1871,33019,NH,Sullivan,0.185726889,0.023215861,0.673259971,26.1687688,2.335035744,0.371453777
1872,34001,NJ,Atlantic,0.326771282,0.010892376,0.261417026,13.83369337,2.148078631,0.816928205
1873,34003,NJ,Bergen,0.29600996,0.004353088,0.23941982,27.66420126,2.524144496,0.818380477
1874,34005,NJ,Burlington,0.166173317,0.006646933,0.274739883,16.23364008,3.833311647,0.72451566
1875,34007,NJ,Camden,0.309616212,0.003894544,0.276512592,7.979012831,2.35232336,0.722437828
1876,34009,NJ,Cape May,0.415351387,0,0.342664895,20.45768936,4.665708719,1.827546104
1877,34011,NJ,Cumberland,0.234496308,0.012675476,0.310549165,39.22229932,1.775332767,0.665462496
1878,34013,NJ,Essex,0.478581874,0.001269448,0.158680993,0.334018099,0.042308714,0.66011293
1879,34015,NJ,Gloucester,0.138128224,0.024172439,0.341867355,23.47040691,2.665232356,0.576685337
1880,34017,NJ,Hudson,0.410852642,0.009198193,0.231487869,4.893706058,0.979581931,0.734322446
1881,34019,NJ,Hunterdon,0.204643841,0.015741834,0.18103109,29.74246042,1.892549776,0.755608028
1882,34021,NJ,Mercer,0.331248999,0.005430311,0.257939794,14.27737264,3.555213384,0.757528448
1883,34023,NJ,Middlesex,0.27580643,0.004860025,0.278236443,29.48450894,1.797974748,0.775174019
1884,34025,NJ,Monmouth,0.266927663,0.014299696,0.284405069,35.95490558,4.863894665,0.832560091
1885,34027,NJ,Morris,0.19879558,0.010040181,0.186747363,12.01139661,3.71562296,0.793174283
1886,34029,NJ,Ocean,0.17055145,0.00861371,0.270470481,6.659602693,5.363058502,0.70115596
1887,34031,NJ,Passaic,0.495143025,0.003977052,0.171013254,4.649992899,2.812371518,0.688030067
1888,34033,NJ,Salem,0.243257214,0,0.288867942,11.46519071,3.622120207,0.532125156
1889,34035,NJ,Somerset,0.228862978,0.006103013,0.17698737,30.37116045,1.367125221,0.817803709
1890,34037,NJ,Sussex,0.217034495,0,0.244163807,13.97640005,7.000408118,0.576497877
1891,34039,NJ,Union,0.310675471,0.005514949,0.218759651,14.80034112,2.801569166,0.669147168
1892,34041,NJ,Warren,0.278673144,0.01857821,0.306540459,17.59564996,3.685232892,0.761706594
1893,35001,NM,Bernalillo,0.121759273,0.020788169,0.310337659,25.64297624,4.326701138,0.827072135
1894,35003,NM,Catron,0.546746856,0,1.366867141,17.26497357,2.085341141,0
1895,35005,NM,Chaves,0.091207588,0.030402529,0.501641737,12.16735716,4.046264798,0.623251855
1896,35006,NM,Cibola,0.109753421,0.036584474,0.475598156,14.71422556,3.218579348,0.51218263
1897,35007,NM,Colfax,0.226877411,0,1.134387053,14.96450718,0.635955584,1.134387053
1898,35009,NM,Curry,0.080099323,0.020024831,0.480595939,18.71951717,2.819565762,0.680844247
1899,35011,NM,De Baca,0.51894136,0,1.037882719,2.237780056,6.127249153,0.51894136
1900,35013,NM,Dona Ana,0.102590408,0.013989601,0.26113922,26.99146727,2.918512022,0.568910443
1901,35015,NM,Eddy,0.110255609,0.03675187,0.661533656,6.49432622,3.357401144,0.71666146
1902,35017,NM,Grant,0.170137471,0.034027494,0.680549884,3.610432376,3.173504528,0.714577379
1903,35019,NM,Guadalupe,0,0,1.737996959,5.757113065,6.129022275,0.21724962
1904,35021,NM,Harding,1.414427157,0,0,5.062943367,5.398646444,0
1905,35023,NM,Hidalgo,0.417188152,0,0.834376304,0,7.114171041,0.417188152
1906,35025,NM,Lea,0.120594531,0.015074316,0.512526757,14.65519318,4.253778547,0.678344237
1907,35027,NM,Lincoln,0.196957014,0.049239254,0.640110296,8.815625844,8.887016741,0.886306564
1908,35028,NM,Los Alamos,0.165207335,0,0.220276447,6.421887954,6.485998078,0.605760229
1909,35029,NM,Luna,0.15973803,0.039934507,0.678886626,15.67989598,4.433956795,0.559083104
1910,35031,NM,McKinley,0.16434754,0.013695628,0.616303276,24.79621109,2.329228712,0.657390161
1911,35033,NM,Mora,0.212539851,0,0.850159405,27.70667078,4.720369272,0.212539851
1912,35035,NM,Otero,0.151421087,0.015142109,0.363410609,22.35082337,1.565827151,0.529973804
1913,35037,NM,Quay,0.228076177,0,1.026342798,35.32456481,4.136084675,0.684228532
1914,35039,NM,Rio Arriba,0.09921127,0.024802818,0.322436629,3.747808387,1.31575199,0.52085917
1915,35041,NM,Roosevelt,0.048973995,0.048973995,0.391791958,24.60894092,2.581815224,0.440765953
1916,35043,NM,Sandoval,0.110629259,0.014750568,0.272885506,10.5957369,7.144324677,0.427766469
1917,35045,NM,San Juan,0.077803453,0.023341036,0.52906348,26.12498127,3.254607636,0.684670386
1918,35047,NM,San Miguel,0.138451421,0.034612855,0.484579973,7.89529791,3.835030714,0.519192828
1919,35049,NM,Santa Fe,0.177625961,0.020495303,0.252775406,0.428831553,3.912871645,0.744662681
1920,35051,NM,Sierra,0.168137873,0.084068937,0.756620429,21.43829842,4.513893426,0.588482556
1921,35053,NM,Socorro,0.170425496,0.056808499,0.511276487,3.718128149,4.085840572,0.624893484
1922,35055,NM,Taos,0.213551359,0,0.457610055,12.97624236,4.077066008,0.884712773
1923,35057,NM,Torrance,0.249672305,0,0.49934461,2.789364674,5.667044433,0.374508458
1924,35059,NM,Union,0.22568269,0,1.128413451,22.8018885,2.989933128,0.45136538
1925,35061,NM,Valencia,0.078297295,0.026099098,0.313189179,30.22562468,2.573445411,0.626378359
1926,36001,NY,Albany,0.304463833,0.013095219,0.455058847,13.10314131,2.098739387,1.070534121
1927,36003,NY,Allegany,0.31019294,0,0.537667763,37.623217,0.935422362,0.434270116
1928,36005,NY,Bronx,0.838496727,0.000709989,0.110758247,17.30114832,2.764656915,0.638279896
1929,36007,NY,Broome,0.196910027,0.015146925,0.474603655,11.02839384,2.361955671,0.812884984
1930,36009,NY,Cattaraugus,0.239120038,0.02517053,0.503410607,1.685631354,4.959963249,0.578922198
1931,36011,NY,Cayuga,0.163415125,0.025140788,0.364541432,26.96919657,1.591308198,0.653660499
1932,36013,NY,Chautauqua,0.209676574,0.022465347,0.374422453,16.15148197,6.348278477,0.733868009
1933,36015,NY,Chemung,0.146213629,0.022494405,0.483629697,38.94795066,2.671346827,0.674832136
1934,36017,NY,Chenango,0.260348867,0.020026836,0.660885587,4.731668822,3.539879434,0.500670899
1935,36019,NY,Clinton,0.257182747,0.024493595,0.710314253,28.31023604,2.577099407,0.526612291
1936,36021,NY,Columbia,0.288004608,0.016000256,0.704011264,0.039059205,3.915227867,0.592009472
1937,36023,NY,Cortland,0.181913732,0.020212637,0.424465376,2.838066559,2.913923273,0.828718115
1938,36025,NY,Delaware,0.317285726,0,0.676876216,14.43896035,3.365707495,0.549961926
1939,36027,NY,Dutchess,0.299338764,0.010090071,0.356515831,0,3.403396793,0.763482016
1940,36029,NY,Erie,0.303562452,0.009792337,0.375372925,21.01728106,1.813927245,0.817116135
1941,36031,NY,Essex,0.616000616,0.025666692,0.718667385,17.44863294,7.034984813,0.539000539
1942,36033,NY,Franklin,0.289603244,0.019306883,0.617820253,8.945768988,3.05507325,0.405444541
1943,36035,NY,Fulton,0.2002731,0,0.455166136,20.37157271,2.732659988,0.764679108
1944,36037,NY,Genesee,0.150057522,0.033346116,0.50019174,20.94573214,2.114385212,0.600230088
1945,36039,NY,Greene,0.287633801,0.020545272,0.657448688,11.43355577,9.343189212,0.780720317
1946,36041,NY,Hamilton,0.837170364,0,1.465048137,22.58829733,5.41566492,0.837170364
1947,36043,NY,Herkimer,0.186023439,0.015501953,0.434054691,59.20150054,6.324614441,0.697587896
1948,36045,NY,Jefferson,0.241140177,0.024945536,0.465649998,15.71501557,2.432355976,0.84814821
1949,36047,NY,Kings,0.911665143,0.001559068,0.114201747,17.17673695,4.730586763,0.744065309
1950,36049,NY,Lewis,0.110196885,0.036732295,0.550984426,4.991468611,1.807235633,0.477519835
1951,36051,NY,Livingston,0.216016047,0.015429718,0.601758988,0.003080741,8.500946307,0.694337294
1952,36053,NY,Madison,0.193418253,0.01381559,0.317758559,21.536901,4.825415512,0.524992401
1953,36055,NY,Monroe,0.260760377,0.01470956,0.345006038,12.29683258,2.933322942,0.750187547
1954,36057,NY,Montgomery,0.220259907,0.020023628,0.560661581,16.46766641,2.51660541,0.820968743
1955,36059,NY,Nassau,0.416532949,0.005188133,0.341675604,7.751883458,5.01250055,0.92719345
1956,36061,NY,New York,0.844301429,0.000617631,0.105614882,6.455666282,4.196828389,1.581752713
1957,36063,NY,Niagara,0.148751418,0.013945445,0.381175508,9.968457118,5.533294274,0.622896562
1958,36065,NY,Oneida,0.26546096,0.017126514,0.381064927,2.236489087,5.563341394,0.642244258
1959,36067,NY,Onondaga,0.269892814,0.010710032,0.389845176,22.44194366,1.375543557,0.882506662
1960,36069,NY,Ontario,0.147439619,0.046074881,0.423888904,5.53381622,5.70527043,0.774057999
1961,36071,NY,Orange,0.28303499,0.013350707,0.373819797,0.830468649,3.644373357,0.739629171
1962,36073,NY,Orleans,0.233448501,0.02334485,0.350172752,25.36111514,2.975970915,0.420207302
1963,36075,NY,Oswego,0.197206245,0.024650781,0.476581758,13.18355089,3.77396064,0.714872638
1964,36077,NY,Otsego,0.307896741,0.032410183,0.79404949,31.97632856,1.081909951,0.599588391
1965,36079,NY,Putnam,0.331302017,0,0.421657112,4.480043223,9.532921431,0.552170028
1966,36081,NY,Queens,0.662627251,0.002199958,0.169836732,32.28858088,2.964257275,0.805184508
1967,36083,NY,Rensselaer,0.250258079,0.006256452,0.406669378,23.28684837,2.719360548,0.688209716
1968,36085,NY,Richmond,0.446117503,0.004248738,0.199690692,4.95713982,3.908692381,0.624564504
1969,36087,NY,Rockland,0.28952942,0.006294118,0.258058831,17.7661164,4.456365455,0.786764729
1970,36089,NY,St. Lawrence,0.240573099,0.026730344,0.525696771,6.868740193,5.501158609,0.516786656
1971,36091,NY,Saratoga,0.135054224,0.013505422,0.432173518,2.784466684,4.439828009,0.720289196
1972,36093,NY,Schenectady,0.277197597,0.012892911,0.48348418,7.539158403,2.33205533,0.812253423
1973,36095,NY,Schoharie,0.031153618,0.031153618,0.62307237,8.649018489,2.351850658,0.436150659
1974,36097,NY,Schuyler,0.054013179,0.054013179,0.378092255,0.353169717,2.621010077,0.540131792
1975,36099,NY,Seneca,0.141623,0.0283246,0.453193599,17.23129156,2.807815755,0.566491998
1976,36101,NY,Steuben,0.201891725,0.010094586,0.605675176,12.06020208,4.112330903,0.494634727
1977,36103,NY,Suffolk,0.336829917,0.006669899,0.351503695,9.657533903,5.782936146,0.847077217
1978,36105,NY,Sullivan,0.403682627,0.01302202,0.677145052,22.17008641,5.203141165,0.690167073
1979,36107,NY,Tioga,0.198106106,0,0.33678038,23.64922769,2.906175302,0.416022822
1980,36109,NY,Tompkins,0.20477017,0.019501921,0.321781695,22.66488164,4.210940579,0.819080679
1981,36111,NY,Ulster,0.291543586,0.011001645,0.53357977,4.596041935,4.376902835,0.775615955
1982,36113,NY,Warren,0.457749702,0.030516647,0.686624554,16.43527703,5.51003194,1.022307669
1983,36115,NY,Washington,0.158896622,0,0.397241555,7.276714156,2.16806909,0.635586487
1984,36117,NY,Wayne,0.139842086,0.021514167,0.430283342,17.21295728,3.736272985,0.688453347
1985,36119,NY,Westchester,0.49393243,0.006239146,0.23084842,9.04329514,3.61895932,0.781973026
1986,36121,NY,Wyoming,0.190967249,0,0.429676311,4.329085872,6.786988982,0.453547217
1987,36123,NY,Yates,0.394570707,0,0.355113636,9.393873738,2.817339841,0.434027778
1988,37001,NC,Alamance,0.194906445,0.025987526,0.51975052,11.49186997,4.273923195,0.714656965
1989,37003,NC,Alexander,0.081404499,0.027134833,0.461292161,15.99401558,1.701644154,0.379887662
1990,37005,NC,Alleghany,0.183032854,0,0.64061499,9.99739254,3.674430834,0.457582136
1991,37007,NC,Anson,0.113847672,0.037949224,0.683086031,19.23039504,0.969510114,0.455390687
1992,37009,NC,Ashe,0.147617817,0.036904454,0.738089087,7.618898537,7.085682952,0.553566816
1993,37011,NC,Avery,0.226821661,0,0.7371704,23.00225998,8.731055576,0.793875815
1994,37013,NC,Beaufort,0.210495295,0.02104953,0.631485886,7.731579532,2.094594493,0.631485886
1995,37015,NC,Bertie,0.338933811,0,0.484191159,20.41990658,3.241910776,0.435772043
1996,37017,NC,Bladen,0.200486897,0,0.60146069,12.09043723,4.941376088,0.658742661
1997,37019,NC,Brunswick,0.160346348,0.026724391,0.39195774,6.274752824,2.019750744,0.721558567
1998,37021,NC,Buncombe,0.196327048,0.020450734,0.539899382,1.662641308,3.56369448,0.920283038
1999,37023,NC,Burke,0.1657367,0,0.585603005,0.000535986,5.214051846,0.541406552
2000,37025,NC,Cabarrus,0.168023502,0.032520678,0.482390053,22.52386602,0.542903181,0.747975588
2001,37027,NC,Caldwell,0.146466496,0.024411083,0.537043818,27.99852957,0.730479503,0.659099231
2002,37029,NC,Camden,0,0,0.693756194,45.85147895,9.966049309,0.198216056
2003,37031,NC,Carteret,0.207002602,0.0147859,0.739295008,99.99999959,0,0.813224509
2004,37033,NC,Caswell,0.043071887,0,0.86143774,46.53351028,2.753351276,0.258431322
2005,37035,NC,Catawba,0.194377312,0.019437731,0.557214962,29.8246359,0.491116679,0.809905468
2006,37037,NC,Chatham,0.212198375,0.015157027,0.500181884,99.99999962,2.649594101,0.439553777
2007,37039,NC,Cherokee,0.148192057,0.037048014,0.555720213,24.41199563,1.037892224,0.70391227
2008,37041,NC,Chowan,0.270782562,0,0.880043325,14.9585905,0.69643829,0.880043325
2009,37043,NC,Clay,0,0,0.470898474,36.42685084,0.26812997,0.470898474
2010,37045,NC,Cleveland,0.174405482,0.010259146,0.707881076,52.76032747,4.172064026,0.636067054
2011,37047,NC,Columbus,0.225545647,0.017349665,0.676636941,33.03077742,0.556476567,0.867483258
2012,37049,NC,Craven,0.171804906,0.019089434,0.582227737,94.50597655,4.03882126,0.687219624
2013,37051,NC,Cumberland,0.163555512,0.018515718,0.509182253,28.8680883,1.288752359,0.83937923
2014,37053,NC,Currituck,0.332267309,0,0.789134859,46.2080123,1.090833108,0.996801927
2015,37055,NC,Dare,0.491713187,0,0.983426373,18.32585948,0.203216284,1.822231221
2016,37057,NC,Davidson,0.189881171,0.012250398,0.551267916,23.61474835,1.270571416,0.545142717
2017,37059,NC,Davie,0.096541404,0.024135351,0.506842372,29.93662395,1.218082307,0.579248425
2018,37061,NC,Duplin,0.183232555,0.016657505,0.566355171,52.3251039,3.115424896,0.433095131
2019,37063,NC,Durham,0.185952704,0.025032095,0.407665543,32.82308871,1.819875275,0.944067572
2020,37065,NC,Edgecombe,0.196590056,0.017871823,0.679129285,99.97951487,1.564038028,0.500411052
2021,37067,NC,Forsyth,0.195455929,0.019545593,0.488639822,99.68870885,7.307952893,0.723186937
2022,37069,NC,Franklin,0.113867426,0.016266775,0.601870679,99.99289073,4.48913507,0.390402603
2023,37071,NC,Gaston,0.15861648,0.0240328,0.576787199,95.83237687,4.116094818,0.720983999
2024,37073,NC,Gates,0.168506193,0,0.758277867,100,4.800860855,0
2025,37075,NC,Graham,0.229885057,0,0.91954023,19.89786238,0.320044656,0.574712644
2026,37077,NC,Granville,0.115825005,0.016546429,0.579125025,45.0050878,2.228503908,0.645310742
2027,37079,NC,Greene,0.186662933,0,0.653320267,55.1663313,1.724220315,0.186662933
2028,37081,NC,Guilford,0.213624448,0.015971921,0.493133072,18.28991462,0.529568829,0.838525872
2029,37083,NC,Halifax,0.388845684,0.018516461,1.036921824,30.73686576,1.327484998,0.851757212
2030,37085,NC,Harnett,0.147377902,0.008187661,0.417570721,12.83858952,1.006156533,0.515822655
2031,37087,NC,Haywood,0.152780607,0.016975623,0.628098051,99.99999979,3.379905373,0.611122428
2032,37089,NC,Henderson,0.212439732,0.01847302,0.452588994,82.11203482,0.277177717,0.581900135
2033,37091,NC,Hertford,0.245519273,0,0.859317456,46.02317886,0.769287458,0.941157214
2034,37093,NC,Hoke,0.118727244,0.019787874,0.49469685,19.33943279,0.941221321,0.237454488
2035,37095,NC,Hyde,0.17067759,0,1.19474313,22.02379685,1.19116043,0.34135518
2036,37097,NC,Iredell,0.1782334,0.024583917,0.522408241,16.48573839,1.217156203,0.805123288
2037,37099,NC,Jackson,0.173061709,0.024723101,0.445015823,76.27121967,1.930833081,0.59335443
2038,37101,NC,Johnston,0.177205639,0.022865244,0.485886428,53.3894646,1.094725298,0.651659445
2039,37103,NC,Jones,0.194647202,0,0.389294404,7.102257131,3.856767625,0.389294404
2040,37105,NC,Lee,0.217700745,0.016746211,0.552624969,25.03690298,1.591520463,0.736833291
2041,37107,NC,Lenoir,0.25326287,0.016884191,0.709136036,82.14978038,2.507837012,0.861093758
2042,37109,NC,Lincoln,0.201732377,0.025216547,0.529547489,40.82932125,8.382903157,0.617805404
2043,37111,NC,McDowell,0.177785679,0.02222321,0.555580248,95.2378065,2.4464832,0.644473088
2044,37113,NC,Macon,0.265729723,0.029525525,0.590510496,26.12050674,1.572125245,0.767663645
2045,37115,NC,Madison,0.096422717,0,0.385690869,96.06755253,2.284726097,0.33747951
2046,37117,NC,Martin,0.208672426,0.041734485,0.459079337,32.95789285,1.106861772,0.834689704
2047,37119,NC,Mecklenburg,0.208455663,0.014447422,0.37356906,96.03547065,3.252608327,0.805959768
2048,37121,NC,Mitchell,0.065070276,0.065070276,0.325351379,28.55556402,1.490269072,0.780843311
2049,37123,NC,Montgomery,0.180714182,0.036142836,0.61442822,18.43725605,1.063164831,0.578285384
